STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-20,0.00,"D,,S",73,"H,,S",86,",,S",61,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-21,0.00,"D,,S",74,"H,,S",87,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-22,0.00,"D,,S",77,"H,,S",88,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-23,0.01,",,S",74,"H,,S",81,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-24,0.00,",,S",69,"H,,S",71,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-25,0.01,",,S",72,"H,,S",82,",,S",62,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-26,0.00,",,S",70,"H,,S",81,",,S",61,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-27,0.00,"D,,S",71,"H,,S",84,",,S",60,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-28,0.00,"D,,S",72,"H,,S",85,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-29,0.00,"D,,S",72,"H,,S",88,",,S",62,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-11-30,0.00,"D,,S",73,"H,,S",87,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-01,0.00,"D,,S",71,"H,,S",84,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-02,0.00,"D,,S",70,"H,,S",81,",,S",61,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-03,0.00,"D,,S",69,"H,,S",81,",,S",60,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-04,0.00,"D,,S",70,"H,,S",83,",,S",58,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-05,0.00,"D,,S",69,"H,,S",82,",,S",60,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-06,0.00,"D,,S",69,"H,,S",82,",,S",60,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-07,0.00,"D,,S",69,"H,,S",84,",,S",59,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-08,0.00,"D,,S",70,"H,,S",85,",,S",58,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-09,0.00,"D,,S",70,"H,,S",84,",,S",59,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-10,0.00,"D,,S",74,"H,,S",89,",,S",59,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-11,0.00,"D,,S",75,"H,,S",88,",,S",61,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-12,0.00,"D,,S",68,"H,,S",78,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-13,0.00,"D,,S",63,"H,,S",78,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-14,0.00,"D,,S",62,"H,,S",76,",,S",50,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-15,0.00,"D,,S",65,"H,,S",80,",,S",51,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-16,0.00,"D,,S",66,"H,,S",79,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-17,0.00,"D,,S",65,"H,,S",81,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-18,0.00,"D,,S",64,"H,,S",82,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-19,0.00,"D,,S",66,"H,,S",80,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-20,0.00,"D,,S",64,"H,,S",79,",,S",52,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-21,0.00,"D,,S",63,"H,,S",79,",,S",52,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-22,0.00,"D,,S",64,"H,,S",79,",,S",52,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-23,0.00,"D,,S",66,"H,,S",79,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-24,0.00,"D,,S",66,"H,,S",79,",,S",55,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-25,0.00,"D,,S",68,"H,,S",80,",,S",57,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-26,0.00,"D,,S",67,"H,,S",80,",,S",55,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-27,0.00,"D,,S",68,"H,,S",82,",,S",56,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-28,0.00,"D,,S",68,"H,,S",82,",,S",56,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-29,0.00,"D,,S",65,"H,,S",81,",,S",55,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-30,0.00,"D,,S",66,"H,,S",80,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1994-12-31,0.00,"D,,S",65,"H,,S",81,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-01,0.00,"D,,S",63,"H,,S",74,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-02,0.00,"D,,S",61,"H,,S",76,",,S",49,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-03,0.00,"D,,S",61,"H,,S",75,",,S",47,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-04,0.00,"D,,S",61,"H,,S",78,",,S",47,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-05,0.00,"D,,S",62,"H,,S",79,",,S",49,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-06,0.00,"D,,S",67,"H,,S",78,",,S",55,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-07,0.00,"D,,S",67,"H,,S",75,",,S",57,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-08,,,67,"H,,S",75,",,S",59,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-09,0.30,",,S",63,"H,,S",64,",,S",60,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-10,0.13,",,S",67,"H,,S",77,",,S",61,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-11,0.00,",,S",67,"H,,S",78,",,S",59,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-12,0.09,",,S",64,"H,,S",70,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-13,0.01,",,S",63,"H,,S",73,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-14,0.00,",,S",60,"H,,S",72,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-15,0.00,"D,,S",62,"H,,S",76,",,S",48,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-16,0.00,"D,,S",67,"H,,S",80,",,S",52,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-17,,,66,"H,,S",75,",,S",58,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-18,0.15,",,S",67,"H,,S",77,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-19,0.00,",,S",65,"H,,S",77,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-20,0.00,"D,,S",63,"H,,S",79,",,S",52,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-21,0.00,"D,,S",65,"H,,S",80,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-22,0.00,"D,,S",65,"H,,S",78,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-23,0.00,"D,,S",64,"H,,S",77,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-24,0.00,"D,,S",63,"H,,S",76,",,S",52,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-25,0.00,"D,,S",61,"H,,S",75,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-26,0.00,"D,,S",63,"H,,S",77,",,S",50,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-27,0.00,"D,,S",65,"H,,S",79,",,S",50,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-28,0.00,"D,,S",66,"H,,S",,,50,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-29,0.00,"D,,S",65,"H,,S",81,",,S",49,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-30,0.00,"D,,S",68,"H,,S",80,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-01-31,0.00,"D,,S",67,"H,,S",80,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-01,0.00,"D,,S",63,"H,,S",80,",,S",52,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-02,0.00,"D,,S",66,"H,,S",81,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-03,0.00,"D,,S",70,"H,,S",84,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-04,0.00,"D,,S",68,"H,,S",83,",,S",57,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-05,,,68,"H,,S",76,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-06,0.00,",,S",68,"H,,S",80,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-07,0.00,"D,,S",67,"H,,S",81,",,S",55,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-08,0.00,"D,,S",70,"H,,S",84,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-09,0.00,"D,,S",70,"H,,S",85,",,S",59,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-10,0.00,"D,,S",73,"H,,S",86,",,S",58,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-11,0.00,"D,,S",73,"H,,S",84,",,S",64,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-12,0.00,"D,,S",74,"H,,S",87,",,S",62,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-13,0.00,"D,,S",80,"H,,S",90,",,S",69,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-14,0.00,"D,,S",78,"H,,S",94,",,S",67,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-15,0.00,"D,,S",74,"H,,S",86,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-16,0.00,"D,,S",70,"H,,S",84,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-17,0.00,"D,,S",71,"H,,S",85,",,S",55,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-18,,,74,"H,,S",87,",,S",60,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-19,0.39,",,S",71,"H,,S",81,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-20,0.00,",,S",72,"H,,S",87,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-21,0.00,"D,,S",77,"H,,S",89,",,S",70,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-22,,,76,"H,,S",84,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-23,,,75,"H,,S",88,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-24,0.00,"D,,S",71,"H,,S",81,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-25,0.00,"D,,S",69,"H,,S",81,",,S",57,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-26,0.00,"D,,S",72,"H,,S",85,",,S",57,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-27,0.00,",,S",71,"H,,S",80,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-02-28,1.09,",,S",76,"H,,S",83,",,S",64,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-01,0.00,",,S",77,"H,,S",89,",,S",66,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-02,0.00,"D,,S",76,"H,,S",87,",,S",66,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-03,0.00,"D,,S",77,"H,,S",89,",,S",64,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-04,0.00,"D,,S",75,"H,,S",87,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-05,0.00,"D,,S",73,"H,,S",90,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-06,0.00,"D,,S",80,"H,,S",91,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-07,0.00,"D,,S",74,"H,,S",83,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-08,0.00,"D,,S",77,"H,,S",87,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-09,0.00,"D,,S",77,"H,,S",88,",,S",66,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-10,0.00,"D,,S",75,"H,,S",,,66,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-11,0.00,"D,,S",72,"H,,S",88,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-12,0.00,"D,,S",78,"H,,S",88,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-13,0.00,"D,,S",76,"H,,S",89,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-14,0.00,"D,,S",77,"H,,S",92,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-15,0.00,"D,,S",80,"H,,S",92,",,S",67,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-16,0.00,"D,,S",82,"H,,S",,,72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-17,0.00,"D,,S",82,"H,,S",94,",,S",71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-18,0.00,"D,,S",83,"H,,S",96,",,S",70,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-19,0.00,"D,,S",84,"H,,S",97,",,S",69,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-20,0.00,"D,,S",86,"H,,S",99,",,S",71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-21,0.00,"D,,S",87,"H,,S",99,",,S",73,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-22,0.00,"D,,S",85,"H,,S",97,",,S",74,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-23,0.00,"D,,S",84,"H,,S",100,",,S",71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-24,0.00,"D,,S",88,"H,,S",,,74,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-25,0.00,"D,,S",86,"H,,S",101,",,S",74,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-26,0.00,"D,,S",86,"H,,S",98,",,S",75,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-27,0.00,"D,,S",81,"H,,S",90,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-28,0.13,",,S",80,"H,,S",92,",,S",67,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-30,0.04,",,S",83,"H,,S",99,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-03-31,0.12,",,S",87,"H,,S",96,",,S",76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-01,0.00,",,S",85,"H,,S",96,",,S",77,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-02,0.00,",,S",83,"H,,S",94,",,S",76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-03,0.00,"D,,S",85,"H,,S",96,",,S",74,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-04,0.00,"D,,S",83,"H,,S",96,",,S",72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-05,0.00,"D,,S",83,"H,,S",94,",,S",73,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-06,0.00,"D,,S",87,"H,,S",99,",,S",74,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-07,0.00,"D,,S",87,"H,,S",100,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-08,0.00,"D,,S",88,"H,,S",102,",,S",77,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-09,0.00,"D,,S",88,"H,,S",98,",,S",79,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-10,0.00,"D,,S",87,"H,,S",98,",,S",79,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-11,,,85,"H,,S",96,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-12,,,90,"H,,S",99,",,S",76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-13,0.40,",,S",87,"H,,S",98,",,S",72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-14,0.00,",,S",86,"H,,S",99,",,S",76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-15,,,87,"H,,S",95,",,S",80,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-16,0.00,"D,,S",86,"H,,S",98,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-17,0.00,"D,,S",88,"H,,S",100,",,S",78,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-18,0.00,"D,,S",87,"H,,S",100,",,S",78,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-19,0.00,"D,,S",90,"H,,S",103,",,S",78,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-20,,,86,"H,,S",101,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-21,0.00,"D,,S",86,"H,,S",97,",,S",74,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-22,0.00,"D,,S",89,"H,,S",101,",,S",77,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-23,0.00,"D,,S",91,"H,,S",102,",,S",78,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-24,0.00,"D,,S",91,"H,,S",103,",,S",81,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-25,0.00,"D,,S",91,"H,,S",103,",,S",81,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-26,0.00,"D,,S",90,"H,,S",101,",,S",81,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-27,0.00,"D,,S",88,"H,,S",100,",,S",81,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-28,0.00,"D,,S",90,"H,,S",101,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-29,0.00,"D,,S",92,"H,,S",104,",,S",75,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-04-30,0.00,"D,,S",92,"H,,S",106,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-01,0.02,",,S",91,"H,,S",103,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-02,0.00,",,S",90,"H,,S",101,",,S",80,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-03,0.00,",,S",90,"H,,S",101,",,S",80,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-04,0.00,"D,,S",90,"H,,S",100,",,S",83,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-05,0.00,"D,,S",90,"H,,S",101,",,S",81,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-06,0.00,"D,,S",89,"H,,S",99,",,S",83,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-07,0.00,"D,,S",90,"H,,S",100,",,S",83,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-08,0.00,"D,,S",87,"H,,S",99,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-09,,,87,"H,,S",95,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-10,0.02,",,S",79,"H,,S",89,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-11,0.76,",,S",82,"H,,S",89,",,S",75,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-12,0.16,",,S",82,"H,,S",90,",,S",76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-13,0.07,",,S",82,"H,,S",90,",,S",76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-14,0.18,",,S",82,"H,,S",90,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-15,2.06,",,S",80,"H,,S",88,",,S",76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-16,1.63,",,S",79,"H,,S",82,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-17,3.70,",,S",84,"H,,S",92,",,S",77,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-18,0.00,",,S",90,"H,,S",102,",,S",79,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-19,0.00,"D,,S",88,"H,,S",99,",,S",78,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-20,0.00,"D,,S",85,"H,,S",94,",,S",81,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-21,0.00,"D,,S",86,"H,,S",99,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-22,0.00,"D,,S",89,"H,,S",99,",,S",82,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-23,0.00,"D,,S",88,"H,,S",100,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-24,0.00,"D,,S",89,"H,,S",98,",,S",82,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-25,0.00,"D,,S",90,"H,,S",100,",,S",82,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-26,0.00,"D,,S",92,"H,,S",104,",,S",82,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-27,0.00,"D,,S",92,"H,,S",105,",,S",83,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-28,0.00,"D,,S",91,"H,,S",101,",,S",83,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-29,0.00,"D,,S",89,"H,,S",99,",,S",83,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-30,0.00,"D,,S",89,"H,,S",97,",,S",82,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,1995-05-31,0.00,"D,,S",89,"H,,S",97,",,S",81,",,S"
